driverId,best_race_lap_ms,best_qualifying_ms,diff_ms
81,72826,99030.0,-26204.0
81,72826,79610.0,-6784.0
82,79849,77538.0,2311.0
82,79849,,
82,79849,104552.0,-24703.0
83,82842,96109.0,-13267.0
83,82842,81491.0,1351.0
83,82842,93727.0,-10885.0
83,82842,83139.0,-297.0
83,82842,90471.0,-7629.0
83,82842,83350.0,-508.0
83,82842,85274.0,-2432.0
83,82842,81156.0,1686.0
83,82842,119256.0,-36414.0
83,82842,89936.0,-7094.0
83,82842,84657.0,-1815.0
83,82842,83328.0,-486.0
83,82842,76596.0,6246.0
83,82842,103102.0,-20260.0
83,82842,,
83,82842,79975.0,2867.0
83,82842,74657.0,8185.0
83,82842,85295.0,-2453.0
84,80414,96286.0,-15872.0
84,80414,79519.0,895.0
84,80414,92696.0,-12282.0
84,80414,81177.0,-763.0
84,80414,82519.0,-2105.0
84,80414,83438.0,-3024.0
84,80414,84727.0,-4313.0
84,80414,84447.0,-4033.0
84,80414,90255.0,-9841.0
84,80414,79384.0,1030.0
84,80414,90946.0,-10532.0
84,80414,79748.0,666.0
84,80414,118314.0,-37900.0
84,80414,87067.0,-6653.0
84,80414,82588.0,-2174.0
84,80414,81541.0,-1127.0
84,80414,,
84,80414,78864.0,1550.0
84,80414,72351.0,8063.0
84,80414,83858.0,-3444.0
84,80414,83763.0,-3349.0
84,80414,88197.0,-7783.0
84,80414,78031.0,2383.0
84,80414,86768.0,-6354.0
84,80414,106218.0,-25804.0
84,80414,80629.0,-215.0
84,80414,144117.0,-63703.0
84,80414,85933.0,-5519.0
84,80414,81656.0,-1242.0
84,80414,85110.0,-4696.0
84,80414,98076.0,-17662.0
84,80414,77950.0,2464.0
84,80414,89099.0,-8685.0
85,84621,83454.0,1167.0
85,84621,95651.0,-11030.0
85,84621,85393.0,-772.0
85,84621,85886.0,-1265.0
85,84621,121763.0,-37142.0
85,84621,95169.0,-10548.0
85,84621,88094.0,-3473.0
85,84621,90149.0,-5528.0
85,84621,92894.0,-8273.0
85,84621,83466.0,1155.0
85,84621,112398.0,-27777.0
85,84621,113492.0,-28871.0
85,84621,84371.0,250.0
85,84621,122405.0,-37784.0
85,84621,90721.0,-6100.0
85,84621,86172.0,-1551.0
85,84621,84696.0,-75.0
85,84621,80093.0,4528.0
85,84621,106097.0,-21476.0
85,84621,,
85,84621,,
86,85626,114625.0,-28999.0
86,85626,86570.0,-944.0
86,85626,126407.0,-40781.0
86,85626,92470.0,-6844.0
153,74861,82359.0,-7498.0
153,74861,99925.0,-25064.0
153,74861,106302.0,-31441.0
153,74861,84951.0,-10090.0
153,74861,108340.0,-33479.0
153,74861,91571.0,-16710.0
153,74861,82231.0,-7370.0
153,74861,101503.0,-26642.0
153,74861,117071.0,-42210.0
153,74861,86089.0,-11228.0
153,74861,108655.0,-33794.0
153,74861,96047.0,-21186.0
153,74861,82207.0,-7346.0
153,74861,76021.0,-1160.0
153,74861,88460.0,-13599.0
153,74861,77027.0,-2166.0
153,74861,99128.0,-24267.0
153,74861,92430.0,-17569.0
153,74861,75588.0,-727.0
153,74861,81978.0,-7117.0
153,74861,108267.0,-33406.0
153,74861,83919.0,-9058.0
153,74861,107666.0,-32805.0
153,74861,93071.0,-18210.0
153,74861,97853.0,-22992.0
153,74861,79581.0,-4720.0
153,74861,101707.0,-26846.0
153,74861,86103.0,-11242.0
153,74861,97347.0,-22486.0
153,74861,95563.0,-20702.0
153,74861,87572.0,-12711.0
153,74861,83694.0,-8833.0
153,74861,77820.0,-2959.0
153,74861,76294.0,-1433.0
153,74861,100232.0,-25371.0
153,74861,95245.0,-20384.0
153,74861,93658.0,-18797.0
153,74861,82979.0,-8118.0
153,74861,110773.0,-35912.0
153,74861,109588.0,-34727.0
153,74861,93427.0,-18566.0
153,74861,98315.0,-23454.0
153,74861,86319.0,-11458.0
153,74861,101162.0,-26301.0
153,74861,73804.0,1057.0
153,74861,85334.0,-10473.0
154,68047,99040.0,-30993.0
154,68047,106359.0,-38312.0
154,68047,83728.0,-15681.0
154,68047,108544.0,-40497.0
154,68047,92073.0,-24026.0
154,68047,82477.0,-14430.0
154,68047,101950.0,-33903.0
154,68047,85302.0,-17255.0
154,68047,96658.0,-28611.0
154,68047,95903.0,-27856.0
154,68047,93008.0,-24961.0
154,68047,82424.0,-14377.0
154,68047,74639.0,-6592.0
154,68047,74627.0,-6580.0
154,68047,98489.0,-30442.0
154,68047,107043.0,-38996.0
154,68047,76685.0,-8638.0
154,68047,81366.0,-13319.0
154,68047,108538.0,-40491.0
154,68047,107529.0,-39482.0
154,68047,91898.0,-23851.0
154,68047,97934.0,-29887.0
154,68047,86136.0,-18089.0
154,68047,101620.0,-33573.0
154,68047,96587.0,-28540.0
154,68047,76967.0,-8920.0
154,68047,89013.0,-20966.0
154,68047,97363.0,-29316.0
154,68047,95364.0,-27317.0
154,68047,93498.0,-25451.0
154,68047,81308.0,-13261.0
154,68047,78603.0,-10556.0
154,68047,85716.0,-17669.0
154,68047,90955.0,-22908.0
154,68047,89959.0,-21912.0
154,68047,79595.0,-11548.0
154,68047,108649.0,-40602.0
154,68047,84737.0,-16690.0
154,68047,103058.0,-35011.0
154,68047,97531.0,-29484.0
154,68047,91365.0,-23318.0
154,68047,86577.0,-18530.0
154,68047,100948.0,-32901.0
154,68047,97155.0,-29108.0
154,68047,86161.0,-18114.0
154,68047,96993.0,-28946.0
154,68047,120202.0,-52155.0
154,68047,95908.0,-27861.0
154,68047,116407.0,-48360.0
154,68047,86960.0,-18913.0
154,68047,78196.0,-10149.0
154,68047,76687.0,-8640.0
154,68047,70461.0,-2414.0
154,68047,98496.0,-30449.0
154,68047,78894.0,-10847.0
154,68047,85337.0,-17290.0
154,68047,130898.0,-62851.0
154,68047,87632.0,-19585.0
154,68047,107812.0,-39765.0
154,68047,95984.0,-27937.0
154,68047,101397.0,-33350.0
154,68047,99679.0,-31632.0
154,68047,72037.0,-3990.0
154,68047,102768.0,-34721.0
154,68047,88560.0,-20513.0
154,68047,100303.0,-32256.0
154,68047,97905.0,-29858.0
154,68047,94123.0,-26076.0
154,68047,87375.0,-19328.0
154,68047,77007.0,-8960.0
154,68047,75187.0,-7140.0
154,68047,69920.0,-1873.0
154,68047,94430.0,-26383.0
154,68047,83805.0,-15758.0
154,68047,108561.0,-40514.0
154,68047,84448.0,-16401.0
154,68047,105805.0,-37758.0
154,68047,93967.0,-25920.0
154,68047,98754.0,-30707.0
154,68047,120236.0,-52189.0
154,68047,81038.0,-12991.0
154,68047,73056.0,-5009.0
154,68047,102585.0,-34538.0
154,68047,88322.0,-20275.0
154,68047,91756.0,-23709.0
154,68047,98425.0,-30378.0
154,68047,98055.0,-30008.0
154,68047,84480.0,-16433.0
154,68047,75465.0,-7418.0
154,68047,74803.0,-6756.0
154,68047,104755.0,-36708.0
154,68047,67662.0,385.0
154,68047,92050.0,-24003.0
154,68047,84941.0,-16894.0
154,68047,76086.0,-8039.0
154,68047,108316.0,-40269.0
154,68047,83092.0,-15045.0
154,68047,105609.0,-37562.0
154,68047,95001.0,-26954.0
154,68047,91961.0,-23914.0
154,68047,98308.0,-30261.0
154,68047,81916.0,-13869.0
154,68047,71937.0,-3890.0
154,68047,101467.0,-33420.0
154,68047,84074.0,-16027.0
154,68047,95223.0,-27176.0
154,68047,90763.0,-22716.0
154,68047,97620.0,-29573.0
154,68047,81517.0,-13470.0
154,68047,73203.0,-5156.0
154,68047,73780.0,-5733.0
154,68047,104468.0,-36421.0
154,68047,65319.0,2728.0
154,68047,89549.0,-21502.0
154,68047,78771.0,-10724.0
154,68047,105133.0,-37086.0
154,68047,103355.0,-35308.0
154,68047,103627.0,-35580.0
154,68047,93308.0,-25261.0
154,68047,90849.0,-22802.0
154,68047,95870.0,-27823.0
154,68047,79473.0,-11426.0
154,68047,69879.0,-1832.0
154,68047,99516.0,-31469.0
154,68047,83339.0,-15292.0
154,68047,90530.0,-22483.0
154,68047,92524.0,-24477.0
154,68047,,
154,68047,77699.0,-9652.0
154,68047,72728.0,-4681.0
154,68047,,
154,68047,91472.0,-23425.0
154,68047,63892.0,4155.0
154,68047,87455.0,-19408.0
154,68047,72544.0,-4497.0
154,68047,77901.0,-9854.0
154,68047,103042.0,-34995.0
154,68047,80936.0,-12889.0
154,68047,98320.0,-30273.0
154,68047,93517.0,-25470.0
154,68047,89678.0,-21631.0
154,68047,94250.0,-26203.0
154,68047,76911.0,-8864.0
154,68047,68239.0,-192.0
154,68047,96192.0,-28145.0
154,68047,81826.0,-13779.0
154,68047,89015.0,-20968.0
154,68047,93156.0,-25109.0
154,68047,103407.0,-35360.0
154,68047,76911.0,-8864.0
154,68047,71837.0,-3790.0
154,68047,72109.0,-4062.0
154,68047,91626.0,-23579.0
154,68047,64490.0,3557.0
154,68047,86347.0,-18300.0
154,68047,72769.0,-4722.0
154,68047,76013.0,-7966.0
154,68047,104797.0,-36750.0
154,68047,80784.0,-12737.0
154,68047,100277.0,-32230.0
154,68047,93517.0,-25470.0
154,68047,89144.0,-21097.0
154,68047,78599.0,-10552.0
154,68047,94158.0,-26111.0
154,68047,68705.0,-658.0
154,68047,98051.0,-30004.0
154,68047,64691.0,3356.0
154,68047,,
154,68047,76407.0,-8360.0
154,68047,87643.0,-19596.0
154,68047,87254.0,-19207.0
154,68047,78089.0,-10042.0
154,68047,103838.0,-35791.0
154,68047,81139.0,-13092.0
154,68047,77069.0,-9022.0
154,68047,94592.0,-26545.0
154,68047,87552.0,-19505.0
154,68047,78364.0,-10317.0
154,68047,75918.0,-7871.0
154,68047,132909.0,-64862.0
154,68047,90138.0,-22091.0
155,74676,81960.0,-7284.0
155,74676,100777.0,-26101.0
155,74676,116270.0,-41594.0
155,74676,85777.0,-11101.0
155,74676,107792.0,-33116.0
155,74676,96422.0,-21746.0
155,74676,81725.0,-7049.0
155,74676,75992.0,-1316.0
155,74676,87434.0,-12758.0
155,74676,78019.0,-3343.0
155,74676,99343.0,-24667.0
155,74676,91421.0,-16745.0
155,74676,75084.0,-408.0
155,74676,82222.0,-7546.0
155,74676,122284.0,-47608.0
155,74676,83659.0,-8983.0
155,74676,107559.0,-32883.0
155,74676,92427.0,-17751.0
155,74676,97643.0,-22967.0
155,74676,79385.0,-4709.0
155,74676,100783.0,-26107.0
155,74676,85405.0,-10729.0
155,74676,96691.0,-22015.0
155,74676,96147.0,-21471.0
155,74676,83656.0,-8980.0
155,74676,75973.0,-1297.0
155,74676,75285.0,-609.0
155,74676,99525.0,-24849.0
155,74676,92128.0,-17452.0
155,74676,93786.0,-19110.0
155,74676,82435.0,-7759.0
155,74676,124757.0,-50081.0
155,74676,108054.0,-33378.0
155,74676,92380.0,-17704.0
155,74676,98775.0,-24099.0
155,74676,87876.0,-13200.0
155,74676,101240.0,-26564.0
155,74676,74129.0,547.0
155,74676,86182.0,-11506.0
155,74676,98069.0,-23393.0
155,74676,95784.0,-21108.0
155,74676,93806.0,-19130.0
155,74676,82897.0,-8221.0
155,74676,75508.0,-832.0
155,74676,74688.0,-12.0
155,74676,98703.0,-24027.0
155,74676,106649.0,-31973.0
155,74676,76481.0,-1805.0
155,74676,82300.0,-7624.0
155,74676,107871.0,-33195.0
155,74676,84683.0,-10007.0
155,74676,109933.0,-35257.0
155,74676,91700.0,-17024.0
155,74676,98594.0,-23918.0
155,74676,87219.0,-12543.0
155,74676,102606.0,-27930.0
155,74676,98418.0,-23742.0
155,74676,74380.0,296.0
155,74676,94274.0,-19598.0
155,74676,123595.0,-48919.0
155,74676,97085.0,-22409.0
155,74676,84879.0,-10203.0
155,74676,119260.0,-44584.0
155,74676,90375.0,-15699.0
155,74676,80133.0,-5457.0
155,74676,79278.0,-4602.0
155,74676,71673.0,3003.0
155,74676,109625.0,-34949.0
155,74676,80408.0,-5732.0
155,74676,87139.0,-12463.0
155,74676,87671.0,-12995.0
155,74676,110405.0,-35729.0
155,74676,97015.0,-22339.0
155,74676,103166.0,-28490.0
155,74676,104540.0,-29864.0
807,69043,115857.0,-46814.0
807,69043,85748.0,-16705.0
807,69043,107346.0,-38303.0
807,69043,96647.0,-27604.0
807,69043,82131.0,-13088.0
807,69043,75317.0,-6274.0
807,69043,88227.0,-19184.0
807,69043,76438.0,-7395.0
807,69043,98428.0,-29385.0
807,69043,91635.0,-22592.0
807,69043,74943.0,-5900.0
807,69043,81275.0,-12232.0
807,69043,107053.0,-38010.0
807,69043,82989.0,-13946.0
807,69043,107674.0,-38631.0
807,69043,91559.0,-22516.0
807,69043,97620.0,-28577.0
807,69043,74470.0,-5427.0
807,69043,101015.0,-31972.0
807,69043,86314.0,-17271.0
807,69043,97890.0,-28847.0
807,69043,96745.0,-27702.0
807,69043,93807.0,-24764.0
807,69043,83177.0,-14134.0
807,69043,75418.0,-6375.0
807,69043,74748.0,-5705.0
807,69043,98689.0,-29646.0
807,69043,106334.0,-37291.0
807,69043,76271.0,-7228.0
807,69043,81653.0,-12610.0
807,69043,108855.0,-39812.0
807,69043,107975.0,-38932.0
807,69043,92272.0,-23229.0
807,69043,98266.0,-29223.0
807,69043,86241.0,-17198.0
807,69043,102019.0,-32976.0
807,69043,97066.0,-28023.0
807,69043,73206.0,-4163.0
807,69043,98067.0,-29024.0
807,69043,97931.0,-28888.0
807,69043,96261.0,-27218.0
807,69043,93976.0,-24933.0
807,69043,82389.0,-13346.0
807,69043,78331.0,-9288.0
807,69043,83899.0,-14856.0
807,69043,92168.0,-23125.0
807,69043,90231.0,-21188.0
807,69043,80580.0,-11537.0
807,69043,109088.0,-40045.0
807,69043,84065.0,-15022.0
807,69043,104555.0,-35512.0
807,69043,97913.0,-28870.0
807,69043,91644.0,-22601.0
807,69043,85334.0,-16291.0
807,69043,100576.0,-31533.0
807,69043,97296.0,-28253.0
807,69043,86071.0,-17028.0
807,69043,93893.0,-24850.0
807,69043,118883.0,-49840.0
807,69043,94874.0,-25831.0
807,69043,115913.0,-46870.0
807,69043,87685.0,-18642.0
807,69043,77846.0,-8803.0
807,69043,76300.0,-7257.0
807,69043,69624.0,-581.0
807,69043,97112.0,-28069.0
807,69043,78014.0,-8971.0
807,69043,84647.0,-15604.0
807,69043,131267.0,-62224.0
807,69043,86279.0,-17236.0
807,69043,107308.0,-38265.0
807,69043,95000.0,-25957.0
807,69043,100058.0,-31015.0
807,69043,98598.0,-29555.0
807,69043,71848.0,-2805.0
807,69043,102384.0,-33341.0
807,69043,89208.0,-20165.0
807,69043,100830.0,-31787.0
807,69043,99216.0,-30173.0
807,69043,94450.0,-25407.0
807,69043,88365.0,-19322.0
807,69043,77193.0,-8150.0
807,69043,75614.0,-6571.0
807,69043,69278.0,-235.0
807,69043,93673.0,-24630.0
807,69043,83826.0,-14783.0
807,69043,109121.0,-40078.0
807,69043,84510.0,-15467.0
807,69043,106305.0,-37262.0
807,69043,94390.0,-25347.0
807,69043,98659.0,-29616.0
807,69043,118325.0,-49282.0
807,69043,80788.0,-11745.0
807,69043,72265.0,-3222.0
807,69043,101686.0,-32643.0
807,69043,85865.0,-16822.0
807,69043,91604.0,-22561.0
807,69043,97333.0,-28290.0
807,69043,97771.0,-28728.0
807,69043,84203.0,-15160.0
807,69043,74726.0,-5683.0
807,69043,73952.0,-4909.0
807,69043,104824.0,-35781.0
807,69043,67257.0,1786.0
807,69043,91770.0,-22727.0
807,69043,81823.0,-12780.0
807,69043,75510.0,-6467.0
807,69043,107317.0,-38274.0
807,69043,82836.0,-13793.0
807,69043,104479.0,-35436.0
807,69043,94441.0,-25398.0
807,69043,92142.0,-23099.0
807,69043,96626.0,-27583.0
807,69043,79330.0,-10287.0
807,69043,72104.0,-3061.0
807,69043,100501.0,-31458.0
807,69043,84975.0,-15932.0
807,69043,93580.0,-24537.0
807,69043,89842.0,-20799.0
807,69043,95285.0,-26242.0
807,69043,81397.0,-12354.0
807,69043,73628.0,-4585.0
807,69043,73271.0,-4228.0
807,69043,103930.0,-34887.0
807,69043,65597.0,3446.0
807,69043,88856.0,-19813.0
807,69043,77468.0,-8425.0
807,69043,104982.0,-35939.0
807,69043,98059.0,-29016.0
807,69043,101013.0,-31970.0
807,69043,91607.0,-22564.0
807,69043,89879.0,-20836.0
807,69043,95740.0,-26697.0
807,69043,77466.0,-8423.0
807,69043,69703.0,-660.0
807,69043,98138.0,-29095.0
807,69043,83532.0,-14489.0
807,69043,89187.0,-20144.0
807,69043,92494.0,-23451.0
807,69043,103066.0,-34023.0
807,69043,78923.0,-9880.0
807,69043,72411.0,-3368.0
807,69043,71916.0,-2873.0
807,69043,92115.0,-23072.0
807,69043,64676.0,4367.0
807,69043,87901.0,-18858.0
807,69043,72560.0,-3517.0
807,69043,77905.0,-8862.0
807,69043,104145.0,-35102.0
807,69043,81801.0,-12758.0
807,69043,98450.0,-29407.0
807,69043,94655.0,-25612.0
807,69043,90361.0,-21318.0
807,69043,94215.0,-25172.0
807,69043,75827.0,-6784.0
807,69043,68834.0,209.0
807,69043,96542.0,-27499.0
807,69043,82540.0,-13497.0
807,69043,90034.0,-20991.0
807,69043,92962.0,-23919.0
807,69043,103427.0,-34384.0
807,69043,78404.0,-9361.0
807,69043,71670.0,-2627.0
807,69043,71324.0,-2281.0
807,69043,90544.0,-21501.0
807,69043,64516.0,4527.0
807,69043,86386.0,-17343.0
807,69043,72766.0,-3723.0
807,69043,76565.0,-7522.0
807,69043,104542.0,-35499.0
807,69043,80049.0,-11006.0
807,69043,98264.0,-29221.0
807,69043,93289.0,-24246.0
807,69043,89619.0,-20576.0
807,69043,76885.0,-7842.0
807,69043,93815.0,-24772.0
807,69043,68921.0,122.0
807,69043,96710.0,-27667.0
807,69043,86327.0,-17284.0
807,69043,86082.0,-17039.0
807,69043,88021.0,-18978.0
807,69043,92777.0,-23734.0
807,69043,90543.0,-21500.0
807,69043,90809.0,-21766.0
807,69043,89451.0,-20408.0
807,69043,77412.0,-8369.0
807,69043,102755.0,-33712.0
807,69043,87903.0,-18860.0
807,69043,73279.0,-4236.0
807,69043,73229.0,-4186.0
807,69043,80305.0,-11262.0
807,69043,65090.0,3953.0
807,69043,88896.0,-19853.0
807,69043,77186.0,-8143.0
807,69043,123166.0,-54123.0
807,69043,80250.0,-11207.0
807,69043,81776.0,-12733.0
807,69043,91808.0,-22765.0
807,69043,91299.0,-22256.0
807,69043,85783.0,-16740.0
807,69043,96235.0,-27192.0
807,69043,78524.0,-9481.0
807,69043,70475.0,-1432.0
807,69043,93979.0,-24936.0
807,69043,84108.0,-15065.0
807,69043,89851.0,-20808.0
807,69043,89055.0,-20012.0
807,69043,77976.0,-8933.0
807,69043,89494.0,-20451.0
807,69043,94604.0,-25561.0
807,69043,88146.0,-19103.0
807,69043,75569.0,-6526.0
807,69043,71440.0,-2397.0
807,69043,73978.0,-4935.0
807,69043,72310.0,-3267.0
807,69043,65262.0,3781.0
807,69043,86338.0,-17295.0
807,69043,76317.0,-7274.0
807,69043,116308.0,-47265.0
807,69043,71215.0,-2172.0
807,69043,80339.0,-11296.0
807,69043,103101.0,-34058.0
807,69043,90115.0,-21072.0
807,69043,93544.0,-24501.0
807,69043,76995.0,-7952.0
807,69043,91623.0,-22580.0
807,69043,93062.0,-24019.0
807,69043,82442.0,-13399.0
807,69043,82886.0,-13843.0
807,69043,76579.0,-7536.0
807,69043,91632.0,-22589.0
807,69043,88570.0,-19527.0
807,69043,92067.0,-23024.0
807,69043,88782.0,-19739.0
807,69043,87473.0,-18430.0
807,69043,76518.0,-7475.0
807,69043,71596.0,-2553.0
807,69043,73190.0,-4147.0
807,69043,72183.0,-3140.0
807,69043,65606.0,3437.0
807,69043,86574.0,-17531.0
807,69043,101707.0,-32664.0
807,69043,76081.0,-7038.0
807,69043,70195.0,-1152.0
807,69043,79498.0,-10455.0
807,69043,102916.0,-33873.0
807,69043,90141.0,-21098.0
807,69043,93334.0,-24291.0
807,69043,77016.0,-7973.0
807,69043,69985.0,-942.0
807,69043,112781.0,-43738.0
807,69043,80353.0,-11310.0
807,69043,83450.0,-14407.0
807,69043,80303.0,-11260.0
807,69043,93354.0,-24311.0
807,69043,90358.0,-21315.0
808,75485,116167.0,-40682.0
808,75485,86471.0,-10986.0
808,75485,107952.0,-32467.0
808,75485,96311.0,-20826.0
808,75485,82139.0,-6654.0
808,75485,75482.0,3.0
808,75485,87387.0,-11902.0
808,75485,76569.0,-1084.0
808,75485,98523.0,-23038.0
808,75485,91638.0,-16153.0
808,75485,75307.0,178.0
808,75485,80797.0,-5312.0
808,75485,,
808,75485,83819.0,-8334.0
808,75485,108165.0,-32680.0
808,75485,92422.0,-16937.0
808,75485,97799.0,-22314.0
808,75485,77656.0,-2171.0
808,75485,100658.0,-25173.0
808,75485,85247.0,-9762.0
808,75485,96324.0,-20839.0
808,75485,95149.0,-19664.0
808,75485,86296.0,-10811.0
808,75485,82471.0,-6986.0
808,75485,75815.0,-330.0
808,75485,74085.0,1400.0
808,75485,99068.0,-23583.0
808,75485,92734.0,-17249.0
808,75485,91985.0,-16500.0
808,75485,82284.0,-6799.0
808,75485,112303.0,-36818.0
808,75485,109835.0,-34350.0
808,75485,92245.0,-16760.0
808,75485,98124.0,-22639.0
808,75485,86189.0,-10704.0
808,75485,100919.0,-25434.0
808,75485,73859.0,1626.0
808,75485,89018.0,-13533.0
808,75485,99567.0,-24082.0
808,75485,98677.0,-23192.0
808,75485,95823.0,-20338.0
808,75485,85277.0,-9792.0
808,75485,77404.0,-1919.0
808,75485,76482.0,-997.0
808,75485,100457.0,-24972.0
808,75485,109027.0,-33542.0
808,75485,78531.0,-3046.0
808,75485,84167.0,-8682.0
808,75485,111967.0,-36482.0
808,75485,86887.0,-11402.0
808,75485,110846.0,-35361.0
808,75485,95432.0,-19947.0
808,75485,100207.0,-24722.0
808,75485,88756.0,-13271.0
808,75485,105151.0,-29666.0
808,75485,100809.0,-25324.0
808,75485,77073.0,-1588.0
808,75485,83530.0,-8045.0
810,76767,120587.0,-43820.0
810,76767,90185.0,-13418.0
810,76767,119977.0,-43210.0
810,76767,99783.0,-23016.0
810,76767,85556.0,-8789.0
810,76767,77864.0,-1097.0
810,76767,91989.0,-15222.0
810,76767,79675.0,-2908.0
810,76767,102086.0,-25319.0
810,76767,95212.0,-18445.0
810,76767,,
810,76767,85118.0,-8351.0
810,76767,138754.0,-61987.0
810,76767,85974.0,-9207.0
810,76767,111107.0,-34340.0
810,76767,96265.0,-19498.0
810,76767,102325.0,-25558.0
810,76767,82810.0,-6043.0
810,76767,104510.0,-27743.0
811,77731,123204.0,-45473.0
811,77731,90526.0,-12795.0
811,77731,117269.0,-39538.0
811,77731,100469.0,-22738.0
811,77731,87122.0,-9391.0
811,77731,78509.0,-778.0
811,77731,91266.0,-13535.0
811,77731,79484.0,-1753.0
811,77731,102851.0,-25120.0
811,77731,78592.0,-861.0
811,77731,86391.0,-8660.0
811,77731,123612.0,-45881.0
811,77731,86847.0,-9116.0
811,77731,114174.0,-36443.0
811,77731,97270.0,-19539.0
811,77731,103283.0,-25552.0
811,77731,83796.0,-6065.0
811,77731,105085.0,-27354.0
811,77731,111121.0,-33390.0
811,77731,108662.0,-30931.0
811,77731,92297.0,-14566.0
811,77731,98791.0,-21060.0
811,77731,86651.0,-8920.0
811,77731,101079.0,-23348.0
811,77731,73300.0,4431.0
811,77731,86663.0,-8932.0
811,77731,97841.0,-20110.0
811,77731,96289.0,-18558.0
811,77731,94017.0,-16286.0
811,77731,84981.0,-7250.0
811,77731,75709.0,2022.0
811,77731,74995.0,2736.0
811,77731,99207.0,-21476.0
811,77731,107105.0,-29374.0
811,77731,76426.0,1305.0
811,77731,81697.0,-3966.0
811,77731,109958.0,-32227.0
811,77731,85042.0,-7311.0
811,77731,109809.0,-32078.0
811,77731,93405.0,-15674.0
811,77731,99443.0,-21712.0
811,77731,86331.0,-8600.0
811,77731,102330.0,-24599.0
811,77731,97520.0,-19789.0
811,77731,74219.0,3512.0
811,77731,84157.0,-6426.0
812,79553,124904.0,-45351.0
812,79553,90613.0,-11060.0
812,79553,116299.0,-36746.0
812,79553,100578.0,-21025.0
812,79553,86750.0,-7197.0
812,79553,79559.0,-6.0
812,79553,92060.0,-12507.0
812,79553,87757.0,-8204.0
812,79553,102600.0,-23047.0
812,79553,96576.0,-17023.0
812,79553,96422.0,-16869.0
813,71785,86298.0,-14513.0
813,71785,98276.0,-26491.0
813,71785,96121.0,-24336.0
813,71785,87236.0,-15451.0
813,71785,82854.0,-11069.0
813,71785,75545.0,-3760.0
813,71785,75043.0,-3258.0
813,71785,99645.0,-27860.0
813,71785,91933.0,-20148.0
813,71785,92635.0,-20850.0
813,71785,83847.0,-12062.0
813,71785,125621.0,-53836.0
813,71785,108270.0,-36485.0
813,71785,93224.0,-21439.0
813,71785,99189.0,-27404.0
813,71785,86537.0,-14752.0
813,71785,101760.0,-29975.0
813,71785,74625.0,-2840.0
813,71785,85908.0,-14123.0
813,71785,97589.0,-25804.0
813,71785,96283.0,-24498.0
813,71785,94639.0,-22854.0
813,71785,82105.0,-10320.0
813,71785,75026.0,-3241.0
813,71785,74979.0,-3194.0
813,71785,98475.0,-26690.0
813,71785,106449.0,-34664.0
813,71785,76181.0,-4396.0
813,71785,81504.0,-9719.0
813,71785,107893.0,-36108.0
813,71785,84820.0,-13035.0
813,71785,106804.0,-35019.0
813,71785,92512.0,-20727.0
813,71785,98725.0,-26940.0
813,71785,85983.0,-14198.0
813,71785,101226.0,-29441.0
813,71785,97011.0,-25226.0
813,71785,73174.0,-1389.0
813,71785,107614.0,-35829.0
813,71785,97867.0,-26082.0
813,71785,97139.0,-25354.0
813,71785,94425.0,-22640.0
813,71785,83318.0,-11533.0
813,71785,81688.0,-9903.0
813,71785,84776.0,-12991.0
813,71785,92359.0,-20574.0
813,71785,91707.0,-19922.0
813,71785,80816.0,-9031.0
813,71785,123072.0,-51287.0
813,71785,84905.0,-13120.0
813,71785,106619.0,-34834.0
813,71785,99987.0,-28202.0
813,71785,92093.0,-20308.0
813,71785,86842.0,-15057.0
813,71785,101365.0,-29580.0
813,71785,99351.0,-27566.0
813,71785,87367.0,-15582.0
813,71785,,
813,71785,122074.0,-50289.0
813,71785,96663.0,-24878.0
813,71785,84726.0,-12941.0
813,71785,,
813,71785,,
813,71785,78356.0,-6571.0
813,71785,78328.0,-6543.0
813,71785,69939.0,1846.0
813,71785,103892.0,-32107.0
813,71785,80195.0,-8410.0
813,71785,,
813,71785,131261.0,-59476.0
813,71785,87520.0,-15735.0
813,71785,109063.0,-37278.0
813,71785,95917.0,-24132.0
813,71785,103205.0,-31420.0
813,71785,98467.0,-26682.0
813,71785,72233.0,-448.0
813,71785,102860.0,-31075.0
813,71785,88726.0,-16941.0
813,71785,100361.0,-28576.0
813,71785,98134.0,-26349.0
813,71785,95677.0,-23892.0
813,71785,87281.0,-15496.0
813,71785,76775.0,-4990.0
813,71785,75329.0,-3544.0
813,71785,70374.0,1411.0
813,71785,94511.0,-22726.0
813,71785,83895.0,-12110.0
813,71785,108754.0,-36969.0
813,71785,84525.0,-12740.0
813,71785,107323.0,-35538.0
813,71785,94497.0,-22712.0
813,71785,99724.0,-27939.0
813,71785,120844.0,-49059.0
813,71785,81261.0,-9476.0
813,71785,73385.0,-1600.0
813,71785,102807.0,-31022.0
814,76855,86739.0,-9884.0
814,76855,97370.0,-20515.0
814,76855,95702.0,-18847.0
814,76855,87145.0,-10290.0
814,76855,84332.0,-7477.0
814,76855,76118.0,737.0
814,76855,74752.0,2103.0
814,76855,99422.0,-22567.0
814,76855,91929.0,-15074.0
814,76855,92560.0,-15705.0
814,76855,82256.0,-5401.0
814,76855,127758.0,-50903.0
814,76855,107486.0,-30631.0
814,76855,92746.0,-15891.0
814,76855,98254.0,-21399.0
814,76855,86503.0,-9648.0
814,76855,100414.0,-23559.0
